Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:3208, Value:0, Discovered faults:{'3208_s-a-1', '594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '3039_1_s-a-1', '2831_2_s-a-0', '3039_s-a-1', '2659_1_s-a-0', '322_s-a-0'} 
Wire:3215, Value:0, Discovered faults:{'3215_s-a-1'} 
Wire:3216, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2603_1_s-a-0', '2820_2_s-a-0', '3030_s-a-1', '2603_s-a-0', '2113_s-a-1', '3216_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2359_1_s-a-0', '322_s-a-0', '2820_s-a-0', '3030_3_s-a-1'} 
Wire:3217, Value:0, Discovered faults:{'3217_s-a-1'} 
Wire:3218, Value:0, Discovered faults:{'3218_s-a-1'} 
Wire:3219, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2831_s-a-0', '3039_3_s-a-1', '2359_2_s-a-0', '2113_s-a-1', '3219_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2831_2_s-a-0', '3039_s-a-1', '2659_1_s-a-0', '322_s-a-0'} 
Wire:3220, Value:0, Discovered faults:{'3220_s-a-1'} 
Wire:3222, Value:0, Discovered faults:{'3222_s-a-1'} 
Wire:3223, Value:0, Discovered faults:{'3223_s-a-1'} 
Wire:3230, Value:0, Discovered faults:{'3230_s-a-1'} 
Wire:3231, Value:0, Discovered faults:{'3231_s-a-1'} 
Wire:3238, Value:0, Discovered faults:{'227_2_s-a-0', '1098_s-a-0', '2874_s-a-0', '1075_s-a-1', '1086_5_s-a-1', '1863_s-a-0', '1473_s-a-1', '1086_s-a-1', '1631_1_s-a-1', '562_1_s-a-0', '1075_6_s-a-1', '3175_s-a-0', '234_2_s-a-0', '1100_s-a-1', '3073_s-a-1', '2440_s-a-0', '1875_s-a-1', '1628_s-a-1', '234_s-a-0', '1472_s-a-1', '2144_s-a-0', '550_6_s-a-0', '2147_1_s-a-0', '562_3_s-a-0', '2449_2_s-a-0', '1086_7_s-a-1', '2446_1_s-a-1', '72_s-a-0', '3072_s-a-1', '1474_s-a-1', '74_s-a-1', '2147_s-a-0', '1870_2_s-a-1', '75_s-a-0', '1863_2_s-a-0', '2449_s-a-0', '2141_s-a-1', '227_s-a-0', '550_1_s-a-0', '2443_s-a-1', '1477_s-a-1', '2141_1_s-a-1', '2877_1_s-a-0', '1634_1_s-a-0', '1628_1_s-a-1', '1875_2_s-a-1', '3238_s-a-1', '562_s-a-0', '1624_2_s-a-0', '2697_s-a-0', '1476_s-a-1', '550_s-a-0', '73_s-a-1', '3176_s-a-0', '550_3_s-a-0', '2772_s-a-1', '2150_s-a-1', '1880_s-a-0', '2144_1_s-a-0', '1631_s-a-1', '1870_s-a-1', '2150_1_s-a-1', '1099_s-a-1', '2874_1_s-a-0', '1624_s-a-0', '2696_s-a-0', '1634_s-a-0', '1086_6_s-a-1', '1475_s-a-1', '2440_2_s-a-0', '2773_s-a-1', '2877_s-a-0', '1880_2_s-a-0', '1101_s-a-0', '562_6_s-a-0', '2446_s-a-1', '2443_1_s-a-1'} 
Wire:3241, Value:0, Discovered faults:{'227_2_s-a-0', '1098_s-a-0', '1075_s-a-1', '2466_2_s-a-0', '1086_5_s-a-1', '1863_s-a-0', '1473_s-a-1', '3178_s-a-0', '1086_s-a-1', '2885_s-a-0', '1631_1_s-a-1', '3075_s-a-1', '562_1_s-a-0', '2777_s-a-1', '1075_6_s-a-1', '234_2_s-a-0', '1100_s-a-1', '1875_s-a-1', '3241_s-a-1', '1628_s-a-1', '234_s-a-0', '1472_s-a-1', '2460_s-a-1', '2882_1_s-a-0', '2144_s-a-0', '2463_1_s-a-1', '550_6_s-a-0', '2457_s-a-0', '562_3_s-a-0', '2882_s-a-0', '3177_s-a-0', '1086_7_s-a-1', '1474_s-a-1', '72_s-a-0', '74_s-a-1', '2141_2_s-a-1', '2147_s-a-0', '1870_2_s-a-1', '75_s-a-0', '1863_2_s-a-0', '2141_s-a-1', '227_s-a-0', '550_1_s-a-0', '2150_2_s-a-1', '1477_s-a-1', '2144_2_s-a-0', '1634_1_s-a-0', '1628_1_s-a-1', '1875_2_s-a-1', '2885_1_s-a-0', '562_s-a-0', '3074_s-a-1', '1624_2_s-a-0', '2701_s-a-0', '1476_s-a-1', '550_s-a-0', '73_s-a-1', '550_3_s-a-0', '2700_s-a-0', '2147_2_s-a-0', '2150_s-a-1', '1880_s-a-0', '2466_s-a-0', '1631_s-a-1', '1870_s-a-1', '2460_1_s-a-1', '2463_s-a-1', '1099_s-a-1', '1624_s-a-0', '1634_s-a-0', '1086_6_s-a-1', '1475_s-a-1', '2457_2_s-a-0', '2776_s-a-1', '1880_2_s-a-0', '1101_s-a-0', '562_6_s-a-0'} 
Wire:3244, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '2537_1_s-a-1', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2981_1_s-a-0', '2537_s-a-1', '1102_4_s-a-0', '2897_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2729_4_s-a-1', '3244_s-a-0', '2729_s-a-1', '322_s-a-0', '2981_s-a-0'} 
Wire:3247, Value:1, Discovered faults:{'3247_s-a-0', '594_s-a-0', '125_s-a-0', '2537_1_s-a-1', '1486_s-a-0', '322_1_s-a-0', '2978_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2729_3_s-a-1', '2896_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2978_1_s-a-0', '2729_s-a-1', '322_s-a-0'} 
Wire:3250, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '2537_1_s-a-1', '2975_1_s-a-0', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2729_2_s-a-1', '2975_s-a-0', '3250_s-a-0', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2895_s-a-1', '2729_s-a-1', '322_s-a-0'} 
Wire:3253, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '2537_1_s-a-1', '1486_s-a-0', '322_1_s-a-0', '2729_1_s-a-1', '2894_s-a-1', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2729_s-a-1', '2972_1_s-a-0', '322_s-a-0', '2972_s-a-0', '3253_s-a-0'} 
Wire:3256, Value:1, Discovered faults:{'1477_s-a-1', '1875_s-a-1', '3256_s-a-0', '562_s-a-0', '234_s-a-0', '2989_1_s-a-0', '1475_s-a-1', '2901_s-a-1', '2792_s-a-1', '1476_s-a-1', '1086_7_s-a-1', '73_s-a-1', '234_2_s-a-0', '1086_s-a-1', '1875_3_s-a-1', '1631_1_s-a-1', '1631_s-a-1', '562_1_s-a-0', '2989_s-a-0', '1100_s-a-1'} 
Wire:3259, Value:1, Discovered faults:{'1099_s-a-1', '2986_1_s-a-0', '227_2_s-a-0', '1628_1_s-a-1', '1628_s-a-1', '562_s-a-0', '234_s-a-0', '1472_s-a-1', '1086_6_s-a-1', '1075_s-a-1', '1086_5_s-a-1', '562_1_s-a-0', '3259_s-a-0', '1473_s-a-1', '2986_s-a-0', '550_s-a-0', '1474_s-a-1', '74_s-a-1', '1075_6_s-a-1', '2900_s-a-1', '2791_s-a-1', '1086_s-a-1', '1870_3_s-a-1', '1870_s-a-1', '227_s-a-0', '550_1_s-a-0', '234_2_s-a-0'} 
Wire:3262, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '2738_4_s-a-1', '322_1_s-a-0', '2921_s-a-1', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '3025_1_s-a-0', '3262_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '3025_s-a-0', '322_s-a-0'} 
Wire:3265, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '2738_3_s-a-1', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '3022_1_s-a-0', '1102_4_s-a-0', '2920_s-a-1', '1897_s-a-1', '3022_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '3265_s-a-0', '322_s-a-0'} 
Wire:3268, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '3019_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2738_2_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2919_s-a-1', '3019_1_s-a-0', '3268_s-a-0', '322_s-a-0'} 
Wire:3271, Value:1, Discovered faults:{'3016_s-a-0', '594_s-a-0', '125_s-a-0', '3016_1_s-a-0', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2918_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2738_1_s-a-1', '3271_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:3274, Value:1, Discovered faults:{'1477_s-a-1', '1875_s-a-1', '562_s-a-0', '234_s-a-0', '3013_1_s-a-0', '1475_s-a-1', '3274_s-a-0', '1476_s-a-1', '1875_4_s-a-1', '1086_7_s-a-1', '73_s-a-1', '3013_s-a-0', '2917_s-a-1', '234_2_s-a-0', '1086_s-a-1', '1631_1_s-a-1', '2812_s-a-1', '1631_s-a-1', '562_1_s-a-0', '1100_s-a-1'} 
Wire:3277, Value:1, Discovered faults:{'1099_s-a-1', '3277_s-a-0', '227_2_s-a-0', '1628_1_s-a-1', '1628_s-a-1', '562_s-a-0', '234_s-a-0', '1472_s-a-1', '1086_6_s-a-1', '2811_s-a-1', '1075_s-a-1', '1086_5_s-a-1', '562_1_s-a-0', '3010_s-a-0', '1473_s-a-1', '550_s-a-0', '1474_s-a-1', '74_s-a-1', '1075_6_s-a-1', '1086_s-a-1', '2916_s-a-1', '3010_1_s-a-0', '1870_4_s-a-1', '1870_s-a-1', '227_s-a-0', '550_1_s-a-0', '234_2_s-a-0'} 
Wire:3088_1, Value:1, Discovered faults:{'1619_s-a-1', '3088_1_s-a-0', '227_2_s-a-0', '1097_s-a-1', '1619_3_s-a-1', '2898_s-a-1', '1075_s-a-1', '1075_2_s-a-1', '3088_s-a-0', '76_s-a-1', '550_s-a-0', '1856_5_s-a-1', '2789_s-a-1', '2611_s-a-1', '2984_s-a-1', '1466_s-a-1', '1856_s-a-1', '1468_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0'} 
Wire:3088_2, Value:1, Discovered faults:{'1619_s-a-1', '227_2_s-a-0', '1097_s-a-1', '1619_3_s-a-1', '2898_s-a-1', '1075_s-a-1', '1075_2_s-a-1', '3088_s-a-0', '76_s-a-1', '550_s-a-0', '1856_5_s-a-1', '2789_s-a-1', '2611_s-a-1', '3088_2_s-a-0', '2984_s-a-1', '1466_s-a-1', '1856_s-a-1', '1468_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0'} 
Wire:3091_1, Value:0, Discovered faults:{'594_s-a-0', '2985_s-a-0', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '2382_3_s-a-1', '1037_s-a-0', '1624_2_s-a-0', '1863_s-a-0', '3091_1_s-a-1', '1863_5_s-a-0', '550_s-a-0', '550_3_s-a-0', '1037_4_s-a-0', '2638_s-a-0', '322_s-a-0', '2382_s-a-1', '8_1_s-a-0', '234_2_s-a-0', '3091_s-a-1', '1624_s-a-0', '2638_2_s-a-0', '322_1_s-a-0', '234_s-a-0', '2899_s-a-0', '503_s-a-0', '503_1_s-a-0', '562_3_s-a-0', '2113_3_s-a-1', '2113_s-a-1', '75_s-a-0', '2790_s-a-0', '227_s-a-0', '8_s-a-0'} 
Wire:3091_2, Value:0, Discovered faults:{'594_s-a-0', '2985_s-a-0', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '2382_3_s-a-1', '1037_s-a-0', '1624_2_s-a-0', '1863_s-a-0', '1863_5_s-a-0', '550_s-a-0', '550_3_s-a-0', '1037_4_s-a-0', '2638_s-a-0', '322_s-a-0', '2382_s-a-1', '8_1_s-a-0', '234_2_s-a-0', '3091_2_s-a-1', '3091_s-a-1', '1624_s-a-0', '2638_2_s-a-0', '322_1_s-a-0', '234_s-a-0', '2899_s-a-0', '503_s-a-0', '503_1_s-a-0', '562_3_s-a-0', '2113_3_s-a-1', '2113_s-a-1', '75_s-a-0', '2790_s-a-0', '227_s-a-0', '8_s-a-0'} 
Wire:3110_1, Value:1, Discovered faults:{'1619_s-a-1', '3110_s-a-0', '3110_1_s-a-0', '3008_s-a-1', '2631_s-a-1', '227_2_s-a-0', '2809_s-a-1', '1097_s-a-1', '1619_3_s-a-1', '1075_s-a-1', '1075_2_s-a-1', '76_s-a-1', '550_s-a-0', '2914_s-a-1', '1856_6_s-a-1', '1466_s-a-1', '1856_s-a-1', '1468_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0'} 
Wire:3110_2, Value:1, Discovered faults:{'1619_s-a-1', '3110_s-a-0', '3008_s-a-1', '2631_s-a-1', '227_2_s-a-0', '2809_s-a-1', '1097_s-a-1', '1619_3_s-a-1', '1075_s-a-1', '1075_2_s-a-1', '3110_2_s-a-0', '76_s-a-1', '550_s-a-0', '2914_s-a-1', '1856_6_s-a-1', '1466_s-a-1', '1856_s-a-1', '1468_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0'} 
Wire:3113_1, Value:0, Discovered faults:{'1070_4_s-a-0', '594_s-a-0', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '1624_2_s-a-0', '2646_2_s-a-0', '1863_s-a-0', '2915_s-a-0', '550_s-a-0', '1070_s-a-0', '550_3_s-a-0', '2810_s-a-0', '322_s-a-0', '8_1_s-a-0', '234_2_s-a-0', '2391_s-a-1', '2646_s-a-0', '1624_s-a-0', '322_1_s-a-0', '234_s-a-0', '503_s-a-0', '1863_6_s-a-0', '562_3_s-a-0', '2391_3_s-a-1', '3113_s-a-1', '2113_s-a-1', '503_2_s-a-0', '75_s-a-0', '3009_s-a-0', '3113_1_s-a-1', '2113_4_s-a-1', '227_s-a-0', '8_s-a-0'} 
Wire:3113_2, Value:0, Discovered faults:{'3113_2_s-a-1', '1070_4_s-a-0', '594_s-a-0', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '1624_2_s-a-0', '2646_2_s-a-0', '1863_s-a-0', '2915_s-a-0', '550_s-a-0', '1070_s-a-0', '550_3_s-a-0', '2810_s-a-0', '322_s-a-0', '8_1_s-a-0', '234_2_s-a-0', '2391_s-a-1', '2646_s-a-0', '1624_s-a-0', '322_1_s-a-0', '234_s-a-0', '503_s-a-0', '1863_6_s-a-0', '562_3_s-a-0', '2391_3_s-a-1', '3113_s-a-1', '2113_s-a-1', '503_2_s-a-0', '75_s-a-0', '3009_s-a-0', '2113_4_s-a-1', '227_s-a-0', '8_s-a-0'} 
Wire:3137_1, Value:0, Discovered faults:{'275_s-a-0', '3055_s-a-1', '3137_s-a-1', '3137_1_s-a-1', '671_s-a-1', '275_1_s-a-0', '671_2_s-a-1'} 
Wire:3137_2, Value:0, Discovered faults:{'275_s-a-0', '3137_2_s-a-1', '3055_s-a-1', '3137_s-a-1', '671_s-a-1', '275_1_s-a-0', '671_2_s-a-1'} 
Wire:3140_1, Value:1, Discovered faults:{'2603_2_s-a-0', '594_s-a-0', '2359_s-a-0', '675_2_s-a-0', '2603_s-a-0', '3140_1_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '278_s-a-1', '2359_1_s-a-0', '2844_s-a-0', '278_1_s-a-1', '3056_s-a-0', '675_s-a-0', '506_s-a-0', '1190_s-a-0', '3140_s-a-0', '2113_s-a-1', '8_2_s-a-0', '2844_5_s-a-0', '506_1_s-a-0', '322_s-a-0', '1190_2_s-a-0', '8_s-a-0'} 
Wire:3140_2, Value:1, Discovered faults:{'2603_2_s-a-0', '594_s-a-0', '2359_s-a-0', '675_2_s-a-0', '2603_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '278_s-a-1', '2359_1_s-a-0', '2844_s-a-0', '278_1_s-a-1', '3056_s-a-0', '3140_2_s-a-0', '675_s-a-0', '506_s-a-0', '1190_s-a-0', '3140_s-a-0', '2113_s-a-1', '8_2_s-a-0', '2844_5_s-a-0', '506_1_s-a-0', '322_s-a-0', '1190_2_s-a-0', '8_s-a-0'} 
Wire:3143_1, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2761_s-a-1', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2761_1_s-a-1', '1102_4_s-a-0', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3143_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3143_s-a-1', '322_s-a-0'} 
Wire:3143_2, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '3143_2_s-a-1', '2250_2_s-a-1', '1486_s-a-0', '2761_s-a-1', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2761_1_s-a-1', '1102_4_s-a-0', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3143_s-a-1', '322_s-a-0'} 
Wire:3146_1, Value:0, Discovered faults:{'3146_1_s-a-1', '3146_s-a-1'} 
Wire:3146_2, Value:0, Discovered faults:{'3146_2_s-a-1', '3146_s-a-1'} 
Wire:3149_1, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2761_s-a-1', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '1102_4_s-a-0', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3149_1_s-a-1', '3149_s-a-1', '2761_3_s-a-1', '322_s-a-0'} 
Wire:3149_2, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2761_s-a-1', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '3149_2_s-a-1', '1102_4_s-a-0', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3149_s-a-1', '2761_3_s-a-1', '322_s-a-0'} 
Wire:3152_1, Value:0, Discovered faults:{'3152_s-a-1', '3152_1_s-a-1'} 
Wire:3152_2, Value:0, Discovered faults:{'3152_s-a-1', '3152_2_s-a-1'} 
Wire:3157_1, Value:0, Discovered faults:{'275_s-a-0', '3066_s-a-1', '671_3_s-a-1', '671_s-a-1', '3157_s-a-1', '275_1_s-a-0', '3157_1_s-a-1'} 
Wire:3157_2, Value:0, Discovered faults:{'275_s-a-0', '3066_s-a-1', '671_3_s-a-1', '671_s-a-1', '3157_s-a-1', '275_1_s-a-0', '3157_2_s-a-1'} 
Wire:3160_1, Value:1, Discovered faults:{'594_s-a-0', '2359_s-a-0', '675_3_s-a-0', '1195_s-a-0', '3067_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '278_s-a-1', '278_1_s-a-1', '1195_2_s-a-0', '675_s-a-0', '506_2_s-a-0', '3160_1_s-a-0', '2659_s-a-0', '506_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2859_s-a-0', '8_2_s-a-0', '3160_s-a-0', '322_s-a-0', '8_s-a-0', '2659_2_s-a-0', '2859_5_s-a-0'} 
Wire:3160_2, Value:1, Discovered faults:{'594_s-a-0', '2359_s-a-0', '675_3_s-a-0', '1195_s-a-0', '3067_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '278_s-a-1', '278_1_s-a-1', '3160_2_s-a-0', '1195_2_s-a-0', '675_s-a-0', '506_2_s-a-0', '2659_s-a-0', '506_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2859_s-a-0', '8_2_s-a-0', '3160_s-a-0', '322_s-a-0', '8_s-a-0', '2659_2_s-a-0', '2859_5_s-a-0'} 
Wire:3163_1, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2766_1_s-a-1', '322_1_s-a-0', '2766_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '3163_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3163_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '322_s-a-0'} 
Wire:3163_2, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2766_1_s-a-1', '322_1_s-a-0', '2766_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '3163_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3163_2_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '322_s-a-0'} 
Wire:3166_1, Value:0, Discovered faults:{'3166_s-a-1', '3166_1_s-a-1'} 
Wire:3166_2, Value:0, Discovered faults:{'3166_s-a-1', '3166_2_s-a-1'} 
Wire:3169_1, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '322_1_s-a-0', '2766_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '2766_3_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '3169_1_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3169_s-a-1', '322_s-a-0'} 
Wire:3169_2, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '322_1_s-a-0', '2766_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '2766_3_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3169_s-a-1', '322_s-a-0', '3169_2_s-a-1'} 
Wire:3172_1, Value:0, Discovered faults:{'3172_1_s-a-1', '3172_s-a-1'} 
Wire:3172_2, Value:0, Discovered faults:{'3172_2_s-a-1', '3172_s-a-1'} 
Wire:3180_1, Value:0, Discovered faults:{'1690_s-a-1', '594_s-a-0', '1482_s-a-1', '1951_2_s-a-1', '1146_2_s-a-0', '1690_2_s-a-1', '127_s-a-1', '2938_s-a-1', '625_8_s-a-0', '1124_s-a-1', '3180_1_s-a-1', '1919_s-a-1', '625_10_s-a-0', '1537_s-a-0', '2421_3_s-a-1', '3048_s-a-0', '1948_s-a-0', '2322_s-a-0', '128_s-a-0', '1534_s-a-0', '3180_s-a-1', '2690_s-a-1', '1686_3_s-a-0', '1146_4_s-a-0', '2323_s-a-0', '2171_s-a-1', '613_s-a-1', '1708_s-a-0', '1954_2_s-a-1', '1681_2_s-a-0', '2839_s-a-1', '1942_s-a-0', '1146_8_s-a-0', '319_s-a-1', '1146_6_s-a-0', '1113_1_s-a-1', '2325_s-a-0', '322_2_s-a-0', '1686_s-a-0', '613_1_s-a-1', '2174_s-a-1', '2939_s-a-1', '1542_s-a-1', '1951_s-a-1', '2173_s-a-1', '2425_s-a-1', '1541_s-a-1', '1637_4_s-a-1', '1146_s-a-0', '2690_2_s-a-1', '1540_s-a-0', '1172_s-a-1', '1531_s-a-0', '3047_s-a-0', '1637_s-a-1', '1483_s-a-1', '625_s-a-0', '1543_s-a-1', '2172_s-a-0', '2417_s-a-1', '1945_1_s-a-0', '1708_1_s-a-0', '2840_s-a-1', '2421_s-a-1', '2326_s-a-0', '322_s-a-0', '1481_s-a-1', '594_1_s-a-0', '1954_s-a-1', '1676_2_s-a-0', '1945_s-a-0', '1948_1_s-a-0', '130_s-a-0', '2417_3_s-a-1', '2425_2_s-a-1', '322_1_s-a-0', '2324_s-a-0', '129_s-a-0', '625_9_s-a-0', '126_s-a-1', '1681_s-a-0', '119_s-a-0', '1676_s-a-0', '1113_2_s-a-1', '1113_s-a-1', '319_2_s-a-1', '625_7_s-a-0', '1942_1_s-a-0'} 
