Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:6877, Value:1, Discovered faults:{'206_s-a-0', '5059_s-a-0', '6724_1_s-a-0', '1950_1_s-a-1', '5385_1_s-a-1', '3823_s-a-1', '6235_s-a-1', '6877_s-a-0', '3789_s-a-1', '1469_5_s-a-0', '234_5_s-a-0', '5756_2_s-a-0', '1962_s-a-1', '226_s-a-0', '1944_s-a-1', '4206_1_s-a-1', '289_s-a-1', '3143_s-a-0', '3558_s-a-0', '3824_s-a-0', '3609_s-a-1', '1959_1_s-a-0', '4264_1_s-a-0', '3559_s-a-0', '3560_s-a-1', '257_s-a-0', '234_s-a-0', '3145_s-a-1', '4206_s-a-1', '5163_s-a-0', '1947_s-a-1', '1965_s-a-0', '3146_s-a-1', '4267_s-a-1', '281_5_s-a-1', '1469_s-a-0', '3203_s-a-0', '1956_1_s-a-0', '210_5_s-a-1', '5239_s-a-0', '3797_s-a-1', '3797_1_s-a-1', '3562_s-a-0', '3793_3_s-a-0', '210_s-a-1', '1962_1_s-a-1', '1947_2_s-a-1', '3200_s-a-0', '4976_s-a-0', '5058_s-a-1', '218_5_s-a-1', '3198_s-a-0', '5756_s-a-0', '289_1_s-a-1', '1953_s-a-0', '1944_2_s-a-1', '4200_2_s-a-0', '3200_2_s-a-0', '5385_s-a-1', '281_s-a-1', '4264_s-a-0', '226_5_s-a-0', '4200_s-a-0', '3789_1_s-a-1', '5331_s-a-1', '3824_1_s-a-0', '218_s-a-1', '206_1_s-a-0', '1950_s-a-1', '265_s-a-1', '1956_s-a-0', '273_5_s-a-0', '265_5_s-a-1', '1968_1_s-a-1', '1959_s-a-0', '1953_2_s-a-0', '1965_2_s-a-0', '6724_s-a-0', '3563_s-a-0', '1968_s-a-1', '6044_s-a-0', '3793_s-a-0', '273_s-a-0', '257_5_s-a-0'} 
Wire:6924, Value:1, Discovered faults:{'206_s-a-0', '335_2_s-a-1', '2861_s-a-0', '446_s-a-0', '6924_s-a-0', '1462_s-a-1', '1462_1_s-a-1', '3689_s-a-0', '206_2_s-a-0', '3893_1_s-a-0', '6382_s-a-0', '446_9_s-a-0', '3893_s-a-0', '2861_5_s-a-0', '4268_s-a-0', '335_s-a-1'} 
Wire:6925, Value:1, Discovered faults:{'4375_s-a-0', '3968_s-a-1', '3962_2_s-a-0', '299_2_s-a-1', '332_2_s-a-0', '4375_1_s-a-0', '2948_s-a-1', '3968_1_s-a-1', '1573_5_s-a-0', '2948_5_s-a-1', '1573_1_s-a-0', '3731_s-a-1', '299_s-a-1', '4357_s-a-0', '4357_1_s-a-0', '3962_s-a-0', '2962_s-a-0', '6925_s-a-0', '332_s-a-0', '2963_s-a-1', '5065_s-a-0', '6386_s-a-0', '1573_s-a-0', '307_s-a-0'} 
Wire:6926, Value:1, Discovered faults:{'206_s-a-0', '335_2_s-a-1', '2861_s-a-0', '446_s-a-0', '1462_s-a-1', '446_10_s-a-0', '1462_1_s-a-1', '3689_s-a-0', '206_2_s-a-0', '3893_2_s-a-0', '3893_s-a-0', '2861_5_s-a-0', '6926_s-a-0', '335_s-a-1', '4271_s-a-0', '6388_s-a-0'} 
Wire:6927, Value:1, Discovered faults:{'3968_s-a-1', '4418_1_s-a-0', '4436_1_s-a-0', '299_2_s-a-1', '332_2_s-a-0', '3968_2_s-a-1', '2948_s-a-1', '4436_s-a-0', '1573_5_s-a-0', '2948_5_s-a-1', '1573_1_s-a-0', '3731_s-a-1', '299_s-a-1', '3962_s-a-0', '4418_s-a-0', '2962_s-a-0', '5067_s-a-0', '6392_s-a-0', '332_s-a-0', '2963_s-a-1', '6927_s-a-0', '3962_4_s-a-0', '1573_s-a-0', '307_s-a-0'} 
Wire:6930, Value:0, Discovered faults:{'206_s-a-0', '5059_s-a-0', '1950_1_s-a-1', '5385_1_s-a-1', '3823_s-a-1', '6235_s-a-1', '3789_s-a-1', '1469_5_s-a-0', '234_5_s-a-0', '5756_2_s-a-0', '1962_s-a-1', '226_s-a-0', '1944_s-a-1', '4206_1_s-a-1', '289_s-a-1', '3143_s-a-0', '3558_s-a-0', '3824_s-a-0', '3609_s-a-1', '1959_1_s-a-0', '4264_1_s-a-0', '3559_s-a-0', '3560_s-a-1', '257_s-a-0', '234_s-a-0', '6930_s-a-1', '3145_s-a-1', '4206_s-a-1', '5163_s-a-0', '1947_s-a-1', '1965_s-a-0', '3146_s-a-1', '4267_s-a-1', '281_5_s-a-1', '1469_s-a-0', '3203_s-a-0', '6724_2_s-a-0', '1956_1_s-a-0', '210_5_s-a-1', '5239_s-a-0', '3797_s-a-1', '3797_1_s-a-1', '3562_s-a-0', '3793_3_s-a-0', '210_s-a-1', '1962_1_s-a-1', '1947_2_s-a-1', '3200_s-a-0', '4976_s-a-0', '5058_s-a-1', '218_5_s-a-1', '3198_s-a-0', '5756_s-a-0', '289_1_s-a-1', '1953_s-a-0', '1944_2_s-a-1', '4200_2_s-a-0', '3200_2_s-a-0', '5385_s-a-1', '281_s-a-1', '4264_s-a-0', '226_5_s-a-0', '4200_s-a-0', '3789_1_s-a-1', '5331_s-a-1', '3824_1_s-a-0', '218_s-a-1', '206_1_s-a-0', '1950_s-a-1', '265_s-a-1', '1956_s-a-0', '273_5_s-a-0', '265_5_s-a-1', '1968_1_s-a-1', '1959_s-a-0', '1953_2_s-a-0', '1965_2_s-a-0', '6724_s-a-0', '3563_s-a-0', '1968_s-a-1', '6044_s-a-0', '3793_s-a-0', '273_s-a-0', '257_5_s-a-0'} 
Wire:6932, Value:1, Discovered faults:{'4_1_s-a-0', '281_s-a-1', '6238_s-a-1', '3842_3_s-a-1', '4572_2_s-a-1', '3681_s-a-1', '2868_s-a-1', '6238_2_s-a-1', '6806_s-a-1', '281_6_s-a-1', '1851_s-a-0', '1848_s-a-1', '5250_s-a-0', '6932_s-a-0', '374_1_s-a-1', '1848_2_s-a-1', '5462_s-a-1', '5462_6_s-a-1', '4_s-a-0', '4572_s-a-1', '1851_2_s-a-0', '374_s-a-1', '6651_s-a-0', '5086_s-a-0', '3842_s-a-1'} 
Wire:6935, Value:1, Discovered faults:{'335_2_s-a-1', '2861_s-a-0', '1462_s-a-1', '1462_1_s-a-1', '335_s-a-1', '6935_s-a-0'} 
Wire:6936, Value:1, Discovered faults:{'6936_s-a-0', '335_2_s-a-1', '335_s-a-1', '1462_s-a-1'} 
Wire:6937, Value:1, Discovered faults:{'3687_s-a-1', '4557_s-a-0', '1830_s-a-0', '2631_s-a-0', '5407_s-a-0', '2861_s-a-0', '4554_s-a-1', '4557_2_s-a-0', '226_s-a-0', '3881_s-a-1', '422_s-a-1', '468_s-a-0', '1830_2_s-a-0', '335_2_s-a-1', '6490_1_s-a-0', '1462_s-a-1', '218_6_s-a-1', '6490_s-a-0', '1462_1_s-a-1', '3881_3_s-a-1', '6937_s-a-0', '5073_s-a-0', '5418_s-a-0', '6089_s-a-0', '3873_s-a-0', '218_s-a-1', '3686_s-a-0', '5244_s-a-1', '468_1_s-a-0', '2861_2_s-a-0', '226_6_s-a-0', '1833_1_s-a-1', '1833_s-a-1', '5076_s-a-1', '422_1_s-a-1', '6811_s-a-1', '5407_7_s-a-0', '2874_s-a-1', '4554_1_s-a-1', '3873_3_s-a-0', '5418_4_s-a-0', '335_s-a-1'} 
Wire:6938, Value:1, Discovered faults:{'3687_s-a-1', '218_6_s-a-1', '4284_s-a-1', '4290_s-a-1', '4290_6_s-a-1', '6938_s-a-0', '218_s-a-1', '4284_5_s-a-1', '6494_1_s-a-0', '6494_s-a-0', '6813_s-a-1', '2874_s-a-1', '3881_s-a-1', '422_s-a-1', '422_9_s-a-1', '6090_s-a-1', '3881_1_s-a-1'} 
Wire:6939, Value:1, Discovered faults:{'6939_s-a-0', '3687_s-a-1', '3873_4_s-a-0', '1830_s-a-0', '4575_s-a-1', '5407_s-a-0', '4575_1_s-a-1', '4554_s-a-1', '2861_s-a-0', '226_s-a-0', '3881_s-a-1', '468_s-a-0', '1830_2_s-a-0', '335_2_s-a-1', '1462_s-a-1', '218_6_s-a-1', '1462_1_s-a-1', '3881_3_s-a-1', '5073_s-a-0', '6253_1_s-a-0', '218_s-a-1', '5244_s-a-1', '3873_s-a-0', '468_1_s-a-0', '3686_s-a-0', '5087_s-a-0', '2861_2_s-a-0', '226_6_s-a-0', '2874_s-a-1', '4554_1_s-a-1', '6660_s-a-1', '6253_s-a-0', '335_s-a-1', '5407_9_s-a-0'} 
Wire:6940, Value:1, Discovered faults:{'3687_s-a-1', '5169_s-a-1', '218_6_s-a-1', '5407_10_s-a-0', '1830_s-a-0', '4290_s-a-1', '3881_3_s-a-1', '5407_s-a-0', '5073_s-a-0', '5469_s-a-0', '218_s-a-1', '5244_s-a-1', '5169_1_s-a-1', '468_1_s-a-0', '4290_1_s-a-1', '4554_s-a-1', '6256_1_s-a-0', '2874_s-a-1', '6940_s-a-0', '3881_s-a-1', '4554_1_s-a-1', '422_s-a-1', '6662_s-a-1', '422_9_s-a-1', '468_s-a-0', '1830_2_s-a-0', '6256_s-a-0'} 
Wire:6946, Value:0, Discovered faults:{'1455_s-a-1', '389_9_s-a-1', '6259_s-a-0', '389_s-a-1', '6100_s-a-1', '6823_s-a-0', '5078_s-a-1', '5441_s-a-1', '3867_s-a-0', '2632_s-a-0', '2861_s-a-0', '2855_3_s-a-0', '2855_s-a-0', '3682_s-a-0', '5452_4_s-a-1', '411_1_s-a-0', '5424_6_s-a-0', '1845_1_s-a-0', '6099_s-a-1', '273_6_s-a-0', '4301_2_s-a-1', '3849_3_s-a-0', '5424_s-a-0', '265_6_s-a-1', '4301_s-a-1', '4569_s-a-0', '400_s-a-1', '1462_1_s-a-1', '411_s-a-0', '4569_1_s-a-0', '234_s-a-0', '1455_1_s-a-1', '1845_s-a-0', '4560_s-a-0', '3867_3_s-a-0', '3855_3_s-a-1', '6500_1_s-a-1', '335_s-a-1', '3685_s-a-0', '3849_s-a-0', '4310_2_s-a-1', '5083_s-a-1', '6500_s-a-1', '234_6_s-a-0', '6098_s-a-1', '5084_s-a-0', '335_1_s-a-1', '4298_2_s-a-1', '1842_s-a-1', '400_1_s-a-1', '4298_s-a-1', '2870_s-a-1', '6259_2_s-a-0', '4560_2_s-a-0', '5248_s-a-0', '4566_2_s-a-1', '3683_s-a-1', '5249_s-a-0', '1836_1_s-a-1', '335_2_s-a-1', '4566_s-a-1', '2635_s-a-1', '1462_s-a-1', '5082_s-a-0', '4310_s-a-1', '3855_s-a-1', '6946_s-a-1', '265_s-a-1', '435_1_s-a-1', '5452_s-a-1', '6101_s-a-1', '435_s-a-1', '2861_1_s-a-0', '1842_2_s-a-1', '5441_4_s-a-1', '273_s-a-0', '1836_s-a-1'} 
Wire:6947, Value:0, Discovered faults:{'1839_1_s-a-1', '1455_s-a-1', '5452_6_s-a-1', '389_s-a-1', '389_1_s-a-1', '257_6_s-a-0', '5441_s-a-1', '4310_3_s-a-1', '6103_s-a-1', '6825_s-a-0', '2855_3_s-a-0', '2855_s-a-0', '3682_s-a-0', '411_1_s-a-0', '5080_s-a-1', '1845_1_s-a-0', '2633_s-a-0', '3861_3_s-a-0', '273_6_s-a-0', '3849_3_s-a-0', '265_6_s-a-1', '4301_s-a-1', '4569_s-a-0', '5441_7_s-a-1', '400_s-a-1', '411_s-a-0', '4569_1_s-a-0', '257_s-a-0', '1455_1_s-a-1', '1845_s-a-0', '3684_s-a-0', '4563_2_s-a-0', '3855_3_s-a-1', '335_s-a-1', '3849_s-a-0', '5083_s-a-1', '6102_s-a-1', '5084_s-a-0', '6262_2_s-a-0', '2855_5_s-a-0', '335_1_s-a-1', '1842_s-a-1', '4301_3_s-a-1', '6947_s-a-1', '6262_s-a-0', '400_1_s-a-1', '5431_s-a-0', '2870_s-a-1', '6504_s-a-1', '6504_1_s-a-1', '5248_s-a-0', '4566_2_s-a-1', '3683_s-a-1', '5249_s-a-0', '4566_s-a-1', '2635_s-a-1', '5082_s-a-0', '4310_s-a-1', '3861_s-a-0', '3855_s-a-1', '6104_s-a-1', '265_s-a-1', '5431_9_s-a-0', '1839_s-a-1', '5452_s-a-1', '4563_s-a-0', '1842_2_s-a-1', '273_s-a-0'} 
Wire:6948, Value:1, Discovered faults:{'6948_s-a-0'} 
Wire:6949, Value:1, Discovered faults:{'3849_s-a-0', '5083_s-a-1', '2635_s-a-1', '1455_s-a-1', '411_s-a-0', '6949_s-a-0', '4569_1_s-a-0', '5084_s-a-0', '6268_s-a-1', '335_1_s-a-1', '335_s-a-1', '6268_2_s-a-1', '1455_1_s-a-1', '2855_s-a-0', '2855_3_s-a-0', '3682_s-a-0', '5452_9_s-a-1', '411_1_s-a-0', '1845_s-a-0', '5452_s-a-1', '1845_1_s-a-0', '273_6_s-a-0', '3849_3_s-a-0', '5249_s-a-0', '273_s-a-0', '4569_s-a-0'} 
Wire:6953, Value:1, Discovered faults:{'1573_5_s-a-0', '4375_s-a-0', '6834_s-a-1', '3962_s-a-0', '3962_2_s-a-0', '2962_s-a-0', '6953_s-a-0', '332_2_s-a-0', '4375_2_s-a-0', '332_s-a-0', '6566_s-a-0', '6566_1_s-a-0', '1573_s-a-0', '307_s-a-0'} 
Wire:6954, Value:0, Discovered faults:{'4375_s-a-0', '3968_s-a-1', '6569_s-a-1', '3962_2_s-a-0', '4357_4_s-a-0', '299_2_s-a-1', '4375_3_s-a-0', '332_2_s-a-0', '5186_s-a-0', '2948_s-a-1', '3968_1_s-a-1', '1573_5_s-a-0', '6836_s-a-0', '2948_5_s-a-1', '1573_1_s-a-0', '3731_s-a-1', '299_s-a-1', '4357_s-a-0', '3962_s-a-0', '6569_1_s-a-1', '2962_s-a-0', '6954_s-a-1', '332_s-a-0', '2963_s-a-1', '5186_2_s-a-0', '1573_s-a-0', '307_s-a-0'} 
Wire:6955, Value:1, Discovered faults:{'332_s-a-0', '1573_s-a-0', '6955_s-a-0', '332_2_s-a-0'} 
Wire:6956, Value:1, Discovered faults:{'6956_s-a-0'} 
Wire:6957, Value:1, Discovered faults:{'3948_4_s-a-0', '315_s-a-0', '3956_s-a-0', '3956_3_s-a-0', '1573_4_s-a-0', '2961_s-a-0', '332_2_s-a-0', '2960_s-a-0', '6689_s-a-1', '4627_1_s-a-1', '4611_s-a-0', '1881_1_s-a-1', '1881_s-a-1', '479_s-a-1', '479_1_s-a-1', '6325_s-a-0', '323_s-a-0', '4611_2_s-a-0', '5120_s-a-0', '4627_s-a-1', '2709_s-a-0', '6957_s-a-0', '6325_1_s-a-0', '332_s-a-0', '5107_s-a-1', '5562_s-a-0', '1573_3_s-a-0', '1573_s-a-0', '5562_9_s-a-0', '3948_s-a-0'} 
Wire:6958, Value:1, Discovered faults:{'315_s-a-0', '3956_s-a-0', '5562_10_s-a-0', '3956_3_s-a-0', '6328_1_s-a-0', '4385_1_s-a-1', '1573_4_s-a-0', '490_9_s-a-1', '2961_s-a-0', '5195_s-a-1', '332_2_s-a-0', '4611_s-a-0', '1881_1_s-a-1', '1881_s-a-1', '479_s-a-1', '6328_s-a-0', '6958_s-a-0', '479_1_s-a-1', '4611_2_s-a-0', '5622_s-a-0', '490_s-a-1', '2709_s-a-0', '5195_1_s-a-1', '4385_s-a-1', '332_s-a-0', '5107_s-a-1', '5562_s-a-0', '6691_s-a-1', '1573_s-a-0'} 
Wire:6964, Value:1, Discovered faults:{'2958_s-a-0', '4396_1_s-a-0', '4856_s-a-1', '514_s-a-1', '3732_3_s-a-0', '338_s-a-0', '332_1_s-a-0', '3933_s-a-0', '1566_s-a-0', '1566_6_s-a-0', '348_s-a-0', '3933_1_s-a-0', '338_2_s-a-0', '1566_5_s-a-0', '514_1_s-a-1', '1890_s-a-1', '1890_1_s-a-1', '6580_1_s-a-0', '6580_s-a-0', '2957_s-a-0', '5954_s-a-0', '523_9_s-a-0', '2712_s-a-0', '6850_s-a-1', '523_s-a-0', '4396_s-a-0', '4212_2_s-a-0', '3732_s-a-0', '4212_s-a-0', '332_s-a-0', '5264_s-a-0', '348_2_s-a-0', '6964_s-a-0', '5264_1_s-a-0'} 
Wire:6965, Value:1, Discovered faults:{'2957_s-a-0', '523_9_s-a-0', '523_s-a-0', '4396_s-a-0', '6584_s-a-0', '332_1_s-a-0', '3933_s-a-0', '1566_s-a-0', '348_s-a-0', '3933_1_s-a-0', '4396_3_s-a-0', '332_s-a-0', '348_2_s-a-0', '6852_s-a-1', '1566_5_s-a-0', '6965_s-a-0', '6584_1_s-a-0'} 
Wire:6966, Value:1, Discovered faults:{'5595_10_s-a-1', '2957_s-a-0', '1893_1_s-a-0', '5595_s-a-1', '6966_s-a-0', '523_1_s-a-0', '523_s-a-0', '2713_s-a-1', '6335_2_s-a-1', '332_1_s-a-0', '3933_s-a-0', '4621_1_s-a-0', '1566_s-a-0', '6335_s-a-1', '3933_3_s-a-0', '5114_s-a-0', '348_s-a-0', '1893_s-a-0', '332_s-a-0', '348_2_s-a-0', '5113_s-a-1', '1566_5_s-a-0', '5274_s-a-0', '4621_s-a-0'} 
Wire:6967, Value:0, Discovered faults:{'3927_s-a-1', '4412_1_s-a-1', '2942_2_s-a-1', '6338_1_s-a-1', '332_1_s-a-0', '1566_s-a-0', '6699_s-a-0', '4412_s-a-1', '1896_s-a-1', '3921_s-a-1', '5346_2_s-a-1', '4624_s-a-1', '366_2_s-a-1', '358_s-a-1', '5606_s-a-1', '2955_s-a-1', '6338_s-a-1', '5606_9_s-a-1', '3724_s-a-1', '5275_s-a-0', '1566_1_s-a-0', '54_s-a-1', '6856_s-a-0', '3927_3_s-a-1', '54_2_s-a-1', '5116_s-a-0', '1896_2_s-a-1', '534_s-a-1', '3921_2_s-a-1', '5346_s-a-1', '6967_s-a-1', '534_1_s-a-1', '2942_s-a-1', '366_s-a-1', '332_s-a-0', '4624_2_s-a-1', '358_2_s-a-1', '5119_s-a-1', '2956_s-a-1', '3725_s-a-1'} 
Wire:6973, Value:1, Discovered faults:{'6973_s-a-0', '6860_s-a-1', '6712_s-a-1', '332_s-a-0', '332_1_s-a-0', '1566_s-a-0'} 
Wire:6974, Value:0, Discovered faults:{'2958_s-a-0', '3927_s-a-1', '5692_s-a-0', '3927_5_s-a-1', '2942_2_s-a-1', '338_s-a-0', '4655_1_s-a-1', '3933_s-a-0', '2959_s-a-0', '5140_s-a-0', '4649_1_s-a-1', '4658_1_s-a-0', '366_2_s-a-1', '4008_2_s-a-1', '5692_3_s-a-0', '6974_s-a-1', '1566_5_s-a-0', '3732_5_s-a-0', '4008_s-a-1', '6200_2_s-a-0', '3724_s-a-1', '2957_s-a-0', '6212_s-a-1', '1566_1_s-a-0', '332_2_s-a-0', '4652_2_s-a-0', '372_s-a-1', '3732_s-a-0', '2942_s-a-1', '5696_s-a-1', '3942_s-a-0', '358_2_s-a-1', '4652_s-a-0', '4219_1_s-a-0', '2956_s-a-1', '3723_s-a-1', '3725_s-a-1', '1573_2_s-a-0', '4655_s-a-1', '6709_s-a-0', '5303_s-a-1', '5700_2_s-a-1', '2954_s-a-1', '5696_1_s-a-1', '4658_s-a-0', '4649_s-a-1', '332_1_s-a-0', '4219_s-a-0', '5700_s-a-1', '1566_s-a-0', '1566_6_s-a-0', '348_s-a-0', '3921_s-a-1', '5137_s-a-0', '6200_s-a-0', '3933_5_s-a-0', '358_s-a-1', '2955_s-a-1', '338_2_s-a-0', '1573_s-a-0', '5135_s-a-0', '6212_1_s-a-1', '5139_s-a-1', '331_s-a-0', '6861_s-a-0', '3942_5_s-a-0', '5305_s-a-0', '366_s-a-1', '3921_5_s-a-1', '5306_s-a-0', '332_s-a-0', '348_2_s-a-0', '4947_s-a-1'} 
Wire:6975, Value:1, Discovered faults:{'6975_s-a-0', '335_2_s-a-1', '1462_s-a-1', '6862_s-a-1', '6714_s-a-1', '335_s-a-1'} 
Wire:6976, Value:0, Discovered faults:{'206_s-a-0', '3687_s-a-1', '5142_s-a-1', '3680_s-a-1', '4683_s-a-1', '6218_s-a-0', '3887_s-a-1', '3867_s-a-0', '4680_2_s-a-1', '4683_2_s-a-1', '2861_s-a-0', '4523_s-a-0', '226_s-a-0', '2867_s-a-1', '3893_s-a-0', '4674_1_s-a-0', '4677_s-a-0', '6206_1_s-a-0', '289_s-a-1', '3881_5_s-a-1', '218_6_s-a-1', '2875_s-a-1', '1462_1_s-a-1', '5141_s-a-1', '234_s-a-0', '3873_s-a-0', '5711_s-a-0', '3686_s-a-0', '3873_7_s-a-0', '5703_s-a-1', '5703_1_s-a-1', '5707_s-a-1', '2874_s-a-1', '3887_5_s-a-1', '3688_s-a-1', '5309_s-a-0', '335_s-a-1', '3685_s-a-0', '5308_s-a-0', '6203_1_s-a-0', '234_6_s-a-0', '4680_s-a-1', '6218_2_s-a-0', '210_s-a-1', '4677_1_s-a-0', '2861_5_s-a-0', '4011_s-a-1', '5145_s-a-1', '5307_s-a-0', '3881_s-a-1', '1462_5_s-a-1', '4686_1_s-a-0', '4686_s-a-0', '335_2_s-a-1', '1462_s-a-1', '6203_s-a-0', '206_2_s-a-0', '5310_s-a-0', '218_s-a-1', '210_6_s-a-1', '6976_s-a-1', '2861_2_s-a-0', '226_6_s-a-0', '5711_2_s-a-0', '3867_5_s-a-0', '3689_s-a-0', '4011_1_s-a-1', '289_2_s-a-1', '6715_s-a-0', '6206_s-a-0', '4674_s-a-0', '2861_1_s-a-0', '3893_5_s-a-0', '5707_1_s-a-1'} 
Wire:6977, Value:0, Discovered faults:{'5363_s-a-0', '6374_s-a-0', '4671_2_s-a-0', '3968_s-a-1', '315_s-a-0', '3956_s-a-0', '5224_s-a-1', '4668_s-a-1', '4665_s-a-0', '5739_1_s-a-1', '5739_s-a-1', '299_2_s-a-1', '3962_5_s-a-0', '5365_s-a-1', '4662_1_s-a-0', '6792_1_s-a-0', '1573_5_s-a-0', '3968_4_s-a-1', '2948_5_s-a-1', '1573_1_s-a-0', '299_s-a-1', '323_s-a-0', '3962_s-a-0', '4668_1_s-a-1', '6631_s-a-1', '2963_s-a-1', '1573_3_s-a-0', '1573_s-a-0', '3948_7_s-a-0', '3948_s-a-0', '1573_4_s-a-0', '2961_s-a-0', '332_2_s-a-0', '5736_s-a-0', '3956_5_s-a-0', '5223_s-a-1', '2960_s-a-0', '6792_s-a-0', '4662_s-a-0', '2948_s-a-1', '4665_1_s-a-0', '3731_s-a-1', '5225_s-a-0', '2962_s-a-0', '5736_2_s-a-0', '332_s-a-0', '5364_s-a-0', '4671_s-a-0', '6977_s-a-1', '307_s-a-0'} 
Wire:6978, Value:1, Discovered faults:{'3842_6_s-a-1', '3849_s-a-0', '6795_s-a-1', '1455_s-a-1', '6375_s-a-1', '5742_s-a-0', '4698_s-a-1', '2855_5_s-a-0', '5230_s-a-0', '257_6_s-a-0', '5370_s-a-1', '335_1_s-a-1', '4692_s-a-1', '3681_s-a-1', '6978_s-a-0', '4698_1_s-a-1', '5368_s-a-1', '6376_s-a-1', '2855_3_s-a-0', '2855_s-a-0', '3682_s-a-0', '3849_5_s-a-0', '2870_s-a-1', '3855_5_s-a-1', '5745_s-a-0', '4695_2_s-a-0', '273_6_s-a-0', '3683_s-a-1', '3842_s-a-1', '265_6_s-a-1', '5745_1_s-a-0', '4695_s-a-0', '281_s-a-1', '257_s-a-0', '3861_s-a-0', '3855_s-a-1', '265_s-a-1', '2868_s-a-1', '6633_s-a-0', '3861_5_s-a-0', '281_6_s-a-1', '6795_1_s-a-1', '4689_s-a-0', '1455_1_s-a-1', '4689_2_s-a-0', '6632_s-a-0', '5742_1_s-a-0', '5228_s-a-0', '3684_s-a-0', '335_s-a-1', '273_s-a-0', '4692_1_s-a-1'} 
Wire:6979, Value:1, Discovered faults:{'3968_s-a-1', '132_1_s-a-1', '299_2_s-a-1', '6045_s-a-0', '332_2_s-a-0', '6045_2_s-a-0', '6478_s-a-0', '4512_s-a-1', '6879_s-a-0', '2948_s-a-1', '5166_s-a-0', '2948_5_s-a-1', '1573_1_s-a-0', '3731_s-a-1', '299_s-a-1', '6979_s-a-0', '1573_s-a-0', '332_s-a-0', '2963_s-a-1', '3968_3_s-a-1', '6478_1_s-a-0', '5166_2_s-a-0', '132_s-a-1', '4512_1_s-a-1'} 
Wire:6987, Value:0, Discovered faults:{'411_2_s-a-0', '3849_s-a-0', '4336_s-a-1', '1455_s-a-1', '4336_4_s-a-1', '4608_s-a-0', '3681_s-a-1', '335_1_s-a-1', '2644_s-a-1', '6131_s-a-1', '6987_s-a-1', '5536_s-a-1', '3855_4_s-a-1', '374_11_s-a-1', '6132_s-a-1', '6536_s-a-1', '2855_3_s-a-0', '4349_5_s-a-1', '2855_s-a-0', '3682_s-a-0', '400_2_s-a-1', '2870_s-a-1', '1872_s-a-0', '273_6_s-a-0', '3683_s-a-1', '3842_s-a-1', '5536_7_s-a-1', '265_6_s-a-1', '5257_s-a-0', '5101_s-a-1', '281_s-a-1', '1869_2_s-a-1', '4593_1_s-a-1', '3842_5_s-a-1', '5098_s-a-0', '400_s-a-1', '411_s-a-0', '6889_s-a-0', '4593_s-a-1', '6133_s-a-1', '3855_s-a-1', '4596_s-a-0', '2868_s-a-1', '5520_s-a-1', '5520_9_s-a-1', '265_s-a-1', '1869_s-a-1', '281_6_s-a-1', '6536_1_s-a-1', '5100_s-a-0', '3849_4_s-a-0', '4608_2_s-a-0', '1455_1_s-a-1', '4349_s-a-1', '5258_s-a-0', '4596_2_s-a-0', '1872_1_s-a-0', '374_s-a-1', '335_s-a-1', '273_s-a-0'} 
Wire:6990, Value:1, Discovered faults:{'6990_s-a-0', '4349_s-a-1'} 
Wire:6999, Value:1, Discovered faults:{'1566_1_s-a-0', '2942_2_s-a-1', '3921_3_s-a-1', '332_1_s-a-0', '1566_s-a-0', '5217_2_s-a-1', '5217_s-a-1', '4469_1_s-a-1', '3921_s-a-1', '2942_s-a-1', '366_s-a-1', '366_2_s-a-1', '6999_s-a-0', '332_s-a-0', '4469_s-a-1', '2955_s-a-1', '3724_s-a-1'} 
Wire:7002, Value:1, Discovered faults:{'206_s-a-0', '1280_8_s-a-0', '3504_s-a-0', '7002_s-a-0', '210_s-a-1', '3754_s-a-1', '5374_s-a-0', '1469_2_s-a-0', '4243_1_s-a-1', '3003_1_s-a-0', '210_4_s-a-1', '248_2_s-a-1', '4243_s-a-1', '4183_s-a-1', '6922_s-a-1', '4939_s-a-0', '457_6_s-a-0', '5054_s-a-0', '3016_s-a-0', '1469_s-a-0', '6066_s-a-1', '251_1_s-a-0', '3980_s-a-1', '206_1_s-a-0', '1315_10_s-a-1', '248_s-a-1', '4515_s-a-0', '3763_s-a-0', '1639_1_s-a-1', '1639_s-a-1', '3003_s-a-0', '6634_s-a-0', '4939_2_s-a-0', '5374_2_s-a-0', '3988_s-a-1', '251_s-a-0', '6634_1_s-a-0', '1280_s-a-0', '3758_s-a-1', '4185_s-a-0', '457_s-a-0', '1315_s-a-1'} 
